club,clubLabel,venue,venueLabel,coordinates
http://www.wikidata.org/entity/Q1387118,Gaïtcha FCN,http://www.wikidata.org/entity/Q182992,Stade Numa-Daly Magenta,Point(166.467611 -22.265528)
http://www.wikidata.org/entity/Q179075,FC Dynamo Kyiv,http://www.wikidata.org/entity/Q183529,Olimpiyskiy National Sports Complex,Point(30.521845 50.43341)
http://www.wikidata.org/entity/Q18741,Tottenham Hotspur F.C.,http://www.wikidata.org/entity/Q186425,White Hart Lane,Point(-0.065833333 51.603333333)
http://www.wikidata.org/entity/Q619771,Black Leopards F.C.,http://www.wikidata.org/entity/Q187042,Peter Mokaba Stadium,Point(29.468765 -23.924689)
http://www.wikidata.org/entity/Q52942,Lech Poznań,http://www.wikidata.org/entity/Q188699,Stadion Miejski,Point(16.858056 52.397222)
http://www.wikidata.org/entity/Q1198772,Warta Poznań,http://www.wikidata.org/entity/Q188699,Stadion Miejski,Point(16.858056 52.397222)
http://www.wikidata.org/entity/Q328655,Śląsk Wrocław,http://www.wikidata.org/entity/Q188706,Stadion Miejski,Point(16.944094 51.141797)
http://www.wikidata.org/entity/Q375782,Platinum Stars F.C.,http://www.wikidata.org/entity/Q189337,Royal Bafokeng Stadium,Point(27.160833333 -25.578611111)
http://www.wikidata.org/entity/Q201584,A.E.K. Athens F.C.,http://www.wikidata.org/entity/Q189663,Olympic Stadium,Point(23.7875 38.036111111)
http://www.wikidata.org/entity/Q568664,FC Zestafoni,http://www.wikidata.org/entity/Q189921,David Abashidze Stadium,Point(43.02568 42.111213)
http://www.wikidata.org/entity/Q189671,FC Basel,http://www.wikidata.org/entity/Q190010,St. Jakob-Park,Point(7.62 47.541389)
http://www.wikidata.org/entity/Q889348,FC Ural Sverdlovsk Oblast,http://www.wikidata.org/entity/Q190779,Central Stadium,Point(60.573611 56.832222)
http://www.wikidata.org/entity/Q170040,Rubin Kazan,http://www.wikidata.org/entity/Q190781,Central Stadium,Point(49.098889 55.796944)
http://www.wikidata.org/entity/Q194170,FC Aktobe,http://www.wikidata.org/entity/Q190784,Aktobe Central Stadium,Point(57.160278 50.291389)
http://www.wikidata.org/entity/Q2480155,Lietava Jonava,http://www.wikidata.org/entity/Q190786,Central stadium of Jonava,Point(24.271389 55.078056)
http://www.wikidata.org/entity/Q24360,FC Kairat Academy,http://www.wikidata.org/entity/Q190788,Almaty Central Stadium,Point(76.92435 43.238331)
http://www.wikidata.org/entity/Q420594,FC Kairat,http://www.wikidata.org/entity/Q190788,Almaty Central Stadium,Point(76.92435 43.238331)
http://www.wikidata.org/entity/Q420609,FC Megasport,http://www.wikidata.org/entity/Q190788,Almaty Central Stadium,Point(76.92435 43.238331)
http://www.wikidata.org/entity/Q723483,FC Irtysh Pavlodar,http://www.wikidata.org/entity/Q190789,Pavlodar Central Stadium,Point(76.949712 52.276383)
http://www.wikidata.org/entity/Q477814,FC Tobol,http://www.wikidata.org/entity/Q190791,Kostanay Central Stadium,Point(63.636578 53.225974)
http://www.wikidata.org/entity/Q1388889,FC Fakel Voronezh,http://www.wikidata.org/entity/Q190799,Tsentralnyi Profsoyuz Stadion,Point(39.204167 51.672778)
http://www.wikidata.org/entity/Q293981,VfB Friedrichshafen,http://www.wikidata.org/entity/Q191435,Zeppelinstadion,Point(9.481577 47.668335)
http://www.wikidata.org/entity/Q18716,Newcastle United F.C.,http://www.wikidata.org/entity/Q191774,St James' Park,Point(-1.621666666 54.975555555)
http://www.wikidata.org/entity/Q6576785,Newcastle United F.C. Reserves and Academy,http://www.wikidata.org/entity/Q191774,St James' Park,Point(-1.621666666 54.975555555)
http://www.wikidata.org/entity/Q10856254,Newcastle West End F.C.,http://www.wikidata.org/entity/Q191774,St James' Park,Point(-1.621666666 54.975555555)
http://www.wikidata.org/entity/Q483020,Paris Saint-Germain,http://www.wikidata.org/entity/Q193431,Parc des Princes,Point(2.253055555 48.841388888)
http://www.wikidata.org/entity/Q852753,Queen's Park F.C.,http://www.wikidata.org/entity/Q193651,Hampden Park,Point(-4.252002777 55.825863888)
http://www.wikidata.org/entity/Q190526,BSC Young Boys,http://www.wikidata.org/entity/Q194479,Stade de Suisse,Point(7.465 46.962778)
http://www.wikidata.org/entity/Q2635977,FC Nyva Ternopil,http://www.wikidata.org/entity/Q194572,City Stadium,Point(25.609167 49.553056)
http://www.wikidata.org/entity/Q631695,Guizhou Renhe F.C.,http://www.wikidata.org/entity/Q194576,Guiyang Olympic Sports Center,Point(106.605749 26.620721)
http://www.wikidata.org/entity/Q611222,A.C.D. Treviso 2013,http://www.wikidata.org/entity/Q194873,Stadio Omobono Tenni,Point(12.255833 45.67)
http://www.wikidata.org/entity/Q753580,GKS Bełchatów,http://www.wikidata.org/entity/Q195120,Stadion GKS,Point(19.381692 51.365839)
http://www.wikidata.org/entity/Q12236,Racing de Santander,http://www.wikidata.org/entity/Q195391,Campos de Sport de El Sardinero,Point(-3.793333 43.476389)
http://www.wikidata.org/entity/Q5773859,Q5773859,http://www.wikidata.org/entity/Q195391,Campos de Sport de El Sardinero,Point(-3.793333 43.476389)
http://www.wikidata.org/entity/Q1393746,Orlando City Soccer Club,http://www.wikidata.org/entity/Q199359,Camping World Stadium,Point(-81.402777777 28.539166666)
http://www.wikidata.org/entity/Q204357,Los Angeles Galaxy,http://www.wikidata.org/entity/Q200684,The Home Depot Center,Point(-118.261111111 33.864444444)
http://www.wikidata.org/entity/Q642433,C.D. Chivas USA,http://www.wikidata.org/entity/Q200684,The Home Depot Center,Point(-118.261111111 33.864444444)
http://www.wikidata.org/entity/Q944841,Los Angeles Sol,http://www.wikidata.org/entity/Q200684,The Home Depot Center,Point(-118.261111111 33.864444444)
http://www.wikidata.org/entity/Q316314,Rot-Weiß Lüdenscheid,http://www.wikidata.org/entity/Q200988,Nattenberg-Stadion,Point(7.619167 51.207778)
http://www.wikidata.org/entity/Q19470,Derby County F.C.,http://www.wikidata.org/entity/Q201612,Pride Park Stadium,Point(-1.447222222 52.915)
http://www.wikidata.org/entity/Q725367,Shanghai Shenhua F.C.,http://www.wikidata.org/entity/Q201773,Hongkou Football Stadium,Point(121.4762 31.2733)
http://www.wikidata.org/entity/Q132885,Olympique de Marseille,http://www.wikidata.org/entity/Q202150,Stade Vélodrome,Point(5.395833333 43.269722222)
http://www.wikidata.org/entity/Q1912256,Academie Ny Antsika,http://www.wikidata.org/entity/Q202150,Stade Vélodrome,Point(5.395833333 43.269722222)
http://www.wikidata.org/entity/Q6156475,Japan Actuel's FC,http://www.wikidata.org/entity/Q202150,Stade Vélodrome,Point(5.395833333 43.269722222)
http://www.wikidata.org/entity/Q10333,Valencia CF,http://www.wikidata.org/entity/Q202762,Mestalla Stadium,Point(-0.358333 39.474722)
http://www.wikidata.org/entity/Q261813,FC Wacker Innsbruck,http://www.wikidata.org/entity/Q204484,Tivoli-Neu,Point(11.410789 47.255972)
http://www.wikidata.org/entity/Q994811,FC Red Bull Salzburg,http://www.wikidata.org/entity/Q206135,Red Bull Arena,Point(12.998222222 47.81625)
http://www.wikidata.org/entity/Q81888,A.F.C. Ajax,http://www.wikidata.org/entity/Q207109,Amsterdam Arena,Point(4.941944444 52.314166666)
http://www.wikidata.org/entity/Q201360,Grasshopper Club Zürich,http://www.wikidata.org/entity/Q207623,Letzigrund,Point(8.503801 47.382791)
http://www.wikidata.org/entity/Q206692,FC Zürich,http://www.wikidata.org/entity/Q207623,Letzigrund,Point(8.503801 47.382791)
http://www.wikidata.org/entity/Q8701,Atlético Madrid,http://www.wikidata.org/entity/Q207626,Vicente Calderón Stadium,Point(-3.720556 40.401667)
http://www.wikidata.org/entity/Q19597,Rangers F.C.,http://www.wikidata.org/entity/Q208709,Ibrox,Point(-4.309344 55.853242)
http://www.wikidata.org/entity/Q8428,Calcio Padova,http://www.wikidata.org/entity/Q115585,Stadio Euganeo,Point(11.858333 45.432222)
http://www.wikidata.org/entity/Q17986763,Biancoscudati Padova,http://www.wikidata.org/entity/Q115585,Stadio Euganeo,Point(11.858333 45.432222)
http://www.wikidata.org/entity/Q8615,Spezia Calcio,http://www.wikidata.org/entity/Q115586,Stadio Alberto Picco,Point(9.808611 44.102222)
http://www.wikidata.org/entity/Q3058489,ES Hammam-Sousse,http://www.wikidata.org/entity/Q115658,Stade Municipal Bou Ali-Lahouar,Point(10.5986 35.8549)
http://www.wikidata.org/entity/Q289613,A.C. Pisa 1909,http://www.wikidata.org/entity/Q115970,Arena Garibaldi – Stadio Romeo Anconetani,Point(10.4 43.725278)
http://www.wikidata.org/entity/Q854932,Yokohama F. Marinos,http://www.wikidata.org/entity/Q116601,International Stadium Yokohama,Point(139.606247 35.510044)
http://www.wikidata.org/entity/Q1132418,FC Martigues,http://www.wikidata.org/entity/Q118955,Stade Francis Turcan,Point(5.049444 43.407222)
http://www.wikidata.org/entity/Q10499,Córdoba CF,http://www.wikidata.org/entity/Q121879,Estadio Nuevo Arcángel,Point(-4.764642 37.872294)
http://www.wikidata.org/entity/Q18721,Norwich City F.C.,http://www.wikidata.org/entity/Q123017,Carrow Road,Point(1.308653 52.622128)
http://www.wikidata.org/entity/Q320541,SC Herford,http://www.wikidata.org/entity/Q123230,Friedrich-Ludwig-Jahn-Stadion,Point(8.688056 52.105278)
http://www.wikidata.org/entity/Q874413,Herforder SV Borussia Friedenstal,http://www.wikidata.org/entity/Q123230,Friedrich-Ludwig-Jahn-Stadion,Point(8.688056 52.105278)
http://www.wikidata.org/entity/Q252103,Ángeles de Puebla,http://www.wikidata.org/entity/Q124769,Estadio Cuauhtémoc,Point(-98.164444 19.078056)
http://www.wikidata.org/entity/Q646596,Puebla F.C.,http://www.wikidata.org/entity/Q124769,Estadio Cuauhtémoc,Point(-98.164444 19.078056)
http://www.wikidata.org/entity/Q7258415,Puebla FC Reserves,http://www.wikidata.org/entity/Q124769,Estadio Cuauhtémoc,Point(-98.164444 19.078056)
http://www.wikidata.org/entity/Q8723,Real Betis Balompié,http://www.wikidata.org/entity/Q126844,Estadio Benito Villamarín,Point(-5.981611 37.356403)
http://www.wikidata.org/entity/Q185163,O.G.C. Nice,http://www.wikidata.org/entity/Q127372,Allianz Riviera,Point(7.194444 43.706944)
http://www.wikidata.org/entity/Q15789,FC Bayern Munich,http://www.wikidata.org/entity/Q127429,Allianz Arena,Point(11.624752777 48.218775)
http://www.wikidata.org/entity/Q131603,TSV 1860 München,http://www.wikidata.org/entity/Q127429,Allianz Arena,Point(11.624752777 48.218775)
http://www.wikidata.org/entity/Q605383,F.C. Nazareth Illit,http://www.wikidata.org/entity/Q127871,"Green Stadium, Nazareth Illit",Point(35.311325 32.6898)
http://www.wikidata.org/entity/Q6418113,Payam Mokhaberat Shiraz F.C.,http://www.wikidata.org/entity/Q127947,Hafezieh Stadium,Point(52.556062 29.623865)
http://www.wikidata.org/entity/Q602397,Real Garcilaso,http://www.wikidata.org/entity/Q129115,Estadio Garcilaso,Point(-71.966 -13.525)
http://www.wikidata.org/entity/Q602482,Cienciano,http://www.wikidata.org/entity/Q129115,Estadio Garcilaso,Point(-71.966 -13.525)
http://www.wikidata.org/entity/Q5136204,Club Deportivo Garcilaso,http://www.wikidata.org/entity/Q129115,Estadio Garcilaso,Point(-71.966 -13.525)
http://www.wikidata.org/entity/Q22707,TSG 1899 Hoffenheim,http://www.wikidata.org/entity/Q129870,Rhein-Neckar Arena,Point(8.888278 49.239)
http://www.wikidata.org/entity/Q206585,Hapoel Tel Aviv F.C.,http://www.wikidata.org/entity/Q130150,Bloomfield Stadium,Point(34.761625 32.05175)
http://www.wikidata.org/entity/Q223728,Maccabi Tel Aviv F.C.,http://www.wikidata.org/entity/Q130150,Bloomfield Stadium,Point(34.761625 32.05175)
http://www.wikidata.org/entity/Q737714,Bnei Yehuda Tel Aviv F.C.,http://www.wikidata.org/entity/Q130150,Bloomfield Stadium,Point(34.761625 32.05175)
http://www.wikidata.org/entity/Q2502185,Beitar Tel Aviv F.C.,http://www.wikidata.org/entity/Q130150,Bloomfield Stadium,Point(34.761625 32.05175)
http://www.wikidata.org/entity/Q2704453,Shimshon Tel Aviv F.C.,http://www.wikidata.org/entity/Q130150,Bloomfield Stadium,Point(34.761625 32.05175)
http://www.wikidata.org/entity/Q5339013,Edmonton Aviators,http://www.wikidata.org/entity/Q130381,Commonwealth Stadium,Point(-113.476111111 53.559722222)
http://www.wikidata.org/entity/Q631,Football Club Internazionale Milano,http://www.wikidata.org/entity/Q133566,Stadio Giuseppe Meazza,Point(9.124 45.47808)
http://www.wikidata.org/entity/Q1543,A.C. Milan,http://www.wikidata.org/entity/Q133566,Stadio Giuseppe Meazza,Point(9.124 45.47808)
http://www.wikidata.org/entity/Q483579,Incheon Korail FC,http://www.wikidata.org/entity/Q138554,Incheon Munhak Stadium,Point(126.690806 37.435139)
http://www.wikidata.org/entity/Q666067,Sportfreunde Lotte,http://www.wikidata.org/entity/Q139878,PGW Arena,Point(7.920444 52.270936)
http://www.wikidata.org/entity/Q1281608,SuperSport United F.C.,http://www.wikidata.org/entity/Q142452,Lucas Masterpieces Moripe Stadium,Point(28.072869 -25.775919)
http://www.wikidata.org/entity/Q1633430,Londrina E.C.,http://www.wikidata.org/entity/Q143064,Estádio do Café,Point(-51.165 -23.282222)
http://www.wikidata.org/entity/Q4810272,Associação Portuguesa Londrinense,http://www.wikidata.org/entity/Q143064,Estádio do Café,Point(-51.165 -23.282222)
http://www.wikidata.org/entity/Q29390,A.C.R. Messina,http://www.wikidata.org/entity/Q144100,Stadio San Filippo,Point(15.520833 38.161389)
http://www.wikidata.org/entity/Q51974,Hamburger SV,http://www.wikidata.org/entity/Q150933,Imtech Arena,Point(9.898611 53.586944)
http://www.wikidata.org/entity/Q32494,FC Schalke 04,http://www.wikidata.org/entity/Q150961,Veltins Arena,Point(7.067588888 51.554502777)
http://www.wikidata.org/entity/Q752278,Knattspyrnufélagið Fram,http://www.wikidata.org/entity/Q151212,Laugardalsvöllur,Point(-21.878972222 64.143555555)
http://www.wikidata.org/entity/Q102720,Hertha BSC,http://www.wikidata.org/entity/Q151374,Olympiastadion Berlin,Point(13.239444444 52.514722222)
http://www.wikidata.org/entity/Q1890792,Q1890792,http://www.wikidata.org/entity/Q151374,Olympiastadion Berlin,Point(13.239444444 52.514722222)
http://www.wikidata.org/entity/Q175764,Umeå FC,http://www.wikidata.org/entity/Q151379,T3 Arena,Point(20.285277777 63.83)
http://www.wikidata.org/entity/Q935428,Ersboda SK,http://www.wikidata.org/entity/Q151379,T3 Arena,Point(20.285277777 63.83)
http://www.wikidata.org/entity/Q2478264,Umeå Södra FF,http://www.wikidata.org/entity/Q151379,T3 Arena,Point(20.285277777 63.83)
http://www.wikidata.org/entity/Q10319,Actualmente juega en el Levante FC,http://www.wikidata.org/entity/Q151816,Estadio Nuevo José Zorrilla,Point(-4.761111 41.644444)
http://www.wikidata.org/entity/Q104770,1. FC Köln,http://www.wikidata.org/entity/Q151893,RheinEnergie Stadion,Point(6.875 50.933611)
http://www.wikidata.org/entity/Q4512,VfB Stuttgart,http://www.wikidata.org/entity/Q152349,Mercedes-Benz Arena,Point(9.231944 48.792222)
http://www.wikidata.org/entity/Q15786,1. FC Nürnberg,http://www.wikidata.org/entity/Q152599,Stadion Nürnberg,Point(11.125278 49.426389)
http://www.wikidata.org/entity/Q33748,Hannover 96,http://www.wikidata.org/entity/Q152633,AWD-Arena,Point(9.731111 52.36)
http://www.wikidata.org/entity/Q238593,D.C. United,http://www.wikidata.org/entity/Q153312,Robert F. Kennedy Memorial Stadium,Point(-76.971666666 38.889722222)
http://www.wikidata.org/entity/Q1118392,Team America,http://www.wikidata.org/entity/Q153312,Robert F. Kennedy Memorial Stadium,Point(-76.971666666 38.889722222)
http://www.wikidata.org/entity/Q1190526,Washington Diplomats,http://www.wikidata.org/entity/Q153312,Robert F. Kennedy Memorial Stadium,Point(-76.971666666 38.889722222)
http://www.wikidata.org/entity/Q2511604,Washington Whips,http://www.wikidata.org/entity/Q153312,Robert F. Kennedy Memorial Stadium,Point(-76.971666666 38.889722222)
http://www.wikidata.org/entity/Q101959,Borussia Mönchengladbach,http://www.wikidata.org/entity/Q154074,Borussia-Park,Point(6.385463888 51.174583333)
http://www.wikidata.org/entity/Q8466,1. FC Kaiserslautern,http://www.wikidata.org/entity/Q154298,Fritz-Walter-Stadion,Point(7.775833 49.434444)
http://www.wikidata.org/entity/Q385518,SK Sigma Olomouc,http://www.wikidata.org/entity/Q154405,Andrův stadion,Point(17.248333 49.6)
http://www.wikidata.org/entity/Q1371162,SK Olomouc ASO,http://www.wikidata.org/entity/Q154405,Andrův stadion,Point(17.248333 49.6)
http://www.wikidata.org/entity/Q1681939,Křídla vlasti Olomouc,http://www.wikidata.org/entity/Q154405,Andrův stadion,Point(17.248333 49.6)
http://www.wikidata.org/entity/Q51976,SV Werder Bremen,http://www.wikidata.org/entity/Q154475,Weserstadion,Point(8.8375 53.066389)
http://www.wikidata.org/entity/Q4107588,SV Werder Bremen II,http://www.wikidata.org/entity/Q154475,Weserstadion,Point(8.8375 53.066389)
http://www.wikidata.org/entity/Q17479,Clube de Regatas do Flamengo,http://www.wikidata.org/entity/Q155174,Estádio do Maracanã,Point(-43.230163888 -22.912166666)
http://www.wikidata.org/entity/Q151747,Fortuna Düsseldorf,http://www.wikidata.org/entity/Q155351,Esprit Arena,Point(6.733083 51.261539)
http://www.wikidata.org/entity/Q101859,VfL Wolfsburg,http://www.wikidata.org/entity/Q155603,Volkswagen Arena,Point(10.803889 52.431944)
http://www.wikidata.org/entity/Q104761,Bayer 04 Leverkusen,http://www.wikidata.org/entity/Q156630,BayArena,Point(7.002205555 51.038255555)
http://www.wikidata.org/entity/Q38245,Eintracht Frankfurt,http://www.wikidata.org/entity/Q157273,Commerzbank-Arena,Point(8.645278 50.068611)
http://www.wikidata.org/entity/Q297858,ASKÖ Pasching,http://www.wikidata.org/entity/Q157273,Commerzbank-Arena,Point(8.645278 50.068611)
http://www.wikidata.org/entity/Q286504,Zamalek Sporting Club,http://www.wikidata.org/entity/Q158985,Cairo International Stadium,Point(31.312333 30.069111)
http://www.wikidata.org/entity/Q7156,FC Barcelona,http://www.wikidata.org/entity/Q159848,Camp Nou,Point(2.1225 41.380833)
http://www.wikidata.org/entity/Q2609,S.S. Lazio,http://www.wikidata.org/entity/Q159884,Stadio Olimpico,Point(12.454714 41.933872)
http://www.wikidata.org/entity/Q2739,A.S. Roma,http://www.wikidata.org/entity/Q159884,Stadio Olimpico,Point(12.454714 41.933872)
http://www.wikidata.org/entity/Q247731,Kaizer Chiefs F.C.,http://www.wikidata.org/entity/Q163521,FNB Stadium,Point(27.982378 -26.234806)
http://www.wikidata.org/entity/Q9617,Arsenal F.C.,http://www.wikidata.org/entity/Q163995,Emirates Stadium,Point(-0.108611111 51.555)
http://www.wikidata.org/entity/Q8682,Real Madrid FC,http://www.wikidata.org/entity/Q164027,Estadio Santiago Bernabéu,Point(-3.68835 40.45306)
http://www.wikidata.org/entity/Q606210,Querétaro F.C.,http://www.wikidata.org/entity/Q164027,Estadio Santiago Bernabéu,Point(-3.68835 40.45306)
http://www.wikidata.org/entity/Q201567,IFK Göteborg,http://www.wikidata.org/entity/Q165944,Gamla Ullevi,Point(11.980555555 57.706111111)
http://www.wikidata.org/entity/Q297906,Örgryte IS,http://www.wikidata.org/entity/Q165944,Gamla Ullevi,Point(11.980555555 57.706111111)
http://www.wikidata.org/entity/Q391789,GAIS,http://www.wikidata.org/entity/Q165944,Gamla Ullevi,Point(11.980555555 57.706111111)
http://www.wikidata.org/entity/Q162449,1. FFC Frankfurt,http://www.wikidata.org/entity/Q167202,Stadion am Brentanobad,Point(8.62056 50.1247)
